poi_id,name,lon,lat,connect_to,connect_type,d_branch
B0FFH5Q3C0,菜鸟驿站(淦江西里店),117.143521,39.101898,5,center,1270.6091301259676
B0I63XY1SM,菜鸟驿站(凤园北里店),117.148725,39.090275,5,center,1027.7979464054854
B0GD5U3HNM,菜鸟驿站(尚佳新苑店),117.17912,39.14568,1-6,edge,479.4351464035634
B0LUDRDBNE,中国邮政(西关大街营业部),117.166788,39.141539,1-6,edge,586.8325660688911
B0J136G4PT,菜鸟驿站(南开文化传媒大厦店),117.156584,39.137139,1-6,edge,1567.1273561404093
B0I3ZXXOCF,菜鸟驿站(天津南开区铁路沿线底商6号店),117.158275,39.067775,5,center,3256.011789804586
B0FFKMQUUX,菜鸟驿站(凯立天香家园店),117.157087,39.130464,1-6,edge,2072.6269470945763
B0HDTHKXGQ,京东物流(金杭大厦店),117.150977,39.110551,1-5,edge,1460.108522107676
B0L0GR4R3I,圆通速递云阳西里店,117.134908,39.124926,1-5,edge,3574.986967234029
B0K0ONDK79,菜鸟驿站(天津南开石坪道78号店),117.13989,39.11608,1-5,edge,2562.0074790190015
B0J17SIG97,滴滴货运天津云峰司机服务中心,117.140845,39.128007,1-6,edge,3213.896504362222
B0LGYD6WF4,菜鸟驿站(金谷园店),117.15863,39.07188,5,center,2801.454456062491
B0FFH78NNZ,菜鸟驿站(风荷新园店),117.166575,39.131375,1-6,edge,1446.5482401084926
B0KBKOGCOI,兔喜快递超市(奥城公寓店),117.168421,39.077956,5,center,2345.0390112517
B0FFIKEYAH,菜鸟驿站(云阳西里店),117.135588,39.124969,1-5,edge,3541.4066619343016
B0FFGI0YWX,南江路邮政所,117.135308,39.123822,1-5,edge,3459.0149051804788
B0LRUDBR26,济兴家用医用氧气配送,117.149043,39.106578,5,center,1256.6347428689187
B0I2TXVMNO,菜鸟驿站(宁福里店),117.17632,39.0906,1-5,edge,1671.8605508181354
B0FFH9BA5K,向阳路邮政支局,117.133445,39.143493,6,center,2395.6007387157483
B0FFMF1AQS,兔喜快递超市(旧津保道店),117.142148,39.144077,1-6,edge,1836.2580821278618
B0FFGK8C5S,中通快递(天津阳光100国际新城店),117.15583,39.069527,5,center,3060.118018194253
B0FFKBW0BR,菜鸟驿站(天津宜宾道9号底商店),117.13298,39.12754,1-6,edge,3716.217192889583
B0FFLA9OKW,申通快递(天津大学公司),117.164022,39.109155,1-5,edge,637.1056457164576
B0G3DKZNHK,韵达快递(宇翔园店),117.125017,39.141704,6,center,3071.07346658192
B0K2KGYFKZ,京东物流(天津安泽里营业部),117.135041,39.144224,6,center,2241.4316705811825
B0FFI59UL4,丰巢快递柜(新都花园店),117.179122,39.119238,1-5,edge,568.8725765246933
B0GDROF8SQ,灵石里百世邻里(灵石里小区店),117.135819,39.141504,6,center,2427.8918547650264
B0FFMDI2VH,菜鸟驿站(天华里教师村店),117.13492,39.07989,5,center,2686.2505369567866
B0M6L55QWS,申通快递,117.153425,39.124025,1-5,edge,2438.81929355596
B0L0D6L4ZK,藏式健康管理中心,117.149505,39.072489,5,center,2802.078066964859
B0HRACM03F,康加医疗器械(黄河道店),117.143164,39.137515,1-6,edge,2306.914268424332
B0I1J5BJVS,天津广济康安医疗器械有限公司,117.143485,39.137525,1-6,edge,2286.6841452583076
B0FFH6UEDX,中康医疗器械(云栖里东南),117.173276,39.114583,1-5,edge,554.6977326219575
B0J6P1ELBY,康加医疗器械(制氧机呼吸机雾化器专卖),117.165483,39.125344,1-5,edge,1846.8714036317176
B0JA7AW7RV,和嘉康健康服务中心,117.170172,39.076903,5,center,2516.854344250658
B0LR06KXEW,瑞齐宁服务中心,117.146171,39.131871,1-6,edge,2586.178962507173
B0J1G1D75L,康复之家医疗器械(源德里店),117.174263,39.128079,1-6,edge,1237.684700055341
B0FFIU1EVF,菜鸟驿站(昌图楼小区店),117.142718,39.187818,6,center,3342.91066604303
B0FFIL9NWZ,菜鸟驿站(米兰弘丽园东区店),117.160107,39.150916,1-6,edge,220.49472454720117
B0JDYHYVA5,十三段妈妈驿站(新宾路店),117.153351,39.18632,6,center,3057.707953368863
B0H0XC6I1W,妈妈驿站(彰武楼店),117.146106,39.183463,6,center,2802.918841531562
B0J36LHEPP,菜鸟驿站(丁字沽三段小区店),117.160984,39.177451,6-9,edge,2055.0437256801183
B0H0XC6963,妈妈驿站(涟源里小区店),117.144335,39.161871,6,center,817.6197641084653
B0IUP7RMHG,中国中铁(子牙河南路店),117.177581,39.160555,6-9,edge,114.52897040619875
B0IBBSLKKF,中国邮政(西站营业部),117.159028,39.160626,6-9,edge,179.73190650526004
B0G2AK2O5W,妈妈驿站(龙禧园店),117.138987,39.158976,6,center,1205.307242154876
B0FFFEZB4Y,顺丰速运(光荣道店),117.152042,39.174865,6,center,1785.5629365890443
B0FFKN0OQJ,顺丰速运(闻涛园店),117.129,39.162,6,center,2096.206533007149
B0G0BN0GHM,鑫圣物流(天鸿大厦店),117.184225,39.149425,1-6,edge,1083.0887551378073
B0KK96KDEB,中国邮政(湘潭道邮政所),117.15332,39.161364,6,center,284.1993081022392
B0GRDCJTDW,京东快递(天津老城厢营业部),117.174179,39.155308,6-9,edge,499.6478421802374
B0JKH7B8QK,顺丰速运(北马路店),117.160714,39.14628,1-6,edge,583.5871120517047
B0FFIPF8P8,菜鸟驿站(民畅园店),117.130075,39.166275,6,center,2140.3835962007074
B0GU3LK1EW,鸿发物流,117.184454,39.148417,1-6,edge,1019.0819416267407
B0FFLP1MNN,菜鸟驿站(天津红桥桃花园南里75号店),117.168625,39.181075,6-9,edge,2424.675466956967
B0FFK29N0W,顺丰速运(洪湖里店),117.169544,39.169115,6-9,edge,1096.7463003429812
B0FFIQ1M2Z,菜鸟驿站(仁爱花园店),117.14507,39.15514,6,center,794.4216769942556
B0FFIKENW5,菜鸟驿站(龙禧园店),117.144336,39.161886,6,center,818.23409744539
B0FFJM8J4L,菜鸟驿站(天津红桥惠灵顿30号底商店),117.172275,39.152425,1-6,edge,627.9533269788703
B0KU6R4LM2,京东物流(永明营业部),117.131766,39.175542,6,center,2606.940897949326
B0016161P2,韵达快递(金领花园店),117.178787,39.149447,1-6,edge,788.0401341543495
B0LGFAP5EJ,中国邮政(西北角主题邮局),117.171505,39.146181,1-6,edge,71.10833551149891
B0J0UD8LDC,闪送骑士之家,117.137968,39.17523,6,center,2236.051305152257
B0HRVXG1I3,菜鸟驿站(欧澜家园店),117.149979,39.186983,6,center,3141.8111332359235
B0FFGHUDCS,凤城楼邮政支局,117.150095,39.185564,6,center,2983.738400428179
B0LUGME6K5,德邦快递(天津红桥区河北大街经营分部),117.17861,39.154592,6-9,edge,559.2402664516317
B0FFIGXF65,中国邮政(西青道邮政所),117.136537,39.154144,6,center,1509.0047219981334
B001611ASM,四新道邮政支局,117.159366,39.180507,6-9,edge,2389.41877198553
B00160CNBL,宏达土产配货中心(风顺公寓店),117.164529,39.175425,6-9,edge,1804.6170143069085
B0JG2XHABR,韵达快递(风光里小区店),117.167261,39.175038,6-9,edge,1765.8318522266277
B0HAL16A6Y,菜鸟驿站(河工大1号),117.174022,39.17735,6-9,edge,2003.9147739237083
B0FFH5QCPQ,菜鸟驿站(同心楼小区店),117.149019,39.179703,6,center,2346.5384068914645
B0I15XZERW,阁林园31号楼菜鸟驿站,117.135075,39.158925,6,center,1542.5231867505408
B0FFJKSIHQ,菜鸟驿站(逸树园物业楼底商店),117.130555,39.160186,6,center,1938.114965439525
B0KKOKK0RD,菜鸟驿站(天津红桥区中海云麓公馆配建店),117.16568,39.14321,1-6,edge,538.3904265104555
B0KD26X40H,菜鸟驿站(天津红桥开源道4号店),117.142722,39.187849,6,center,3346.1442621669567
B0FFGKP89Y,咸阳北路邮政支局,117.136497,39.162097,6,center,1465.7733502237963
B0FFLIISQI,妈妈驿站(胜灾南路店),117.156462,39.185927,6-9,edge,3001.694704993956
B0ID2XMPY6,菜鸟驿站(和苑·全和园店),117.108931,39.158346,6,center,3797.011546259558
B0FFHCHU97,菜鸟驿站(和苑家园店),117.116725,39.158775,6,center,3124.632197671125
B0JBMXY2FR,菜鸟驿站(登发装饰大世界有限公司店),117.14845,39.15957,6,center,398.04599459480653
B0G19HA77Y,菜鸟驿站(亚运里店),117.171265,39.179351,6-9,edge,2217.851671087087
B0FFHR1E4T,韵达快递(明华里店),117.15742,39.144395,1-6,edge,935.3558873117908
B0J2LR1BHJ,极兔速递(丁字沽零号路店),117.159753,39.185839,6-9,edge,2982.606421050493
B0JUA6NGHO,妈妈驿站(新凯里店),117.13711,39.185767,6,center,3293.0641495060995
B0FFLIQ026,中通快递(福居公寓北区店),117.147591,39.175455,6,center,1906.5411488224736
B001610T00,中国邮政(江源西道邮政所),117.128119,39.161661,6,center,2165.307405808815
B0FFGIAKM9,行通物流(天鸿大厦B座店),117.184651,39.14973,6-9,edge,1120.1105444794525
B0FFH9ZZLB,中国邮政(萍乡道支局),117.1572,39.168246,6-9,edge,1041.113642750995
B0FFH5Q19Q,菜鸟驿站(天津红桥跃进里9号楼店),117.142643,39.152516,6,center,1133.1118738470273
B0HKCDARYH,河北工业大学(红桥校区)东院-顺丰快递接收点,117.174092,39.177606,6-9,edge,2031.1036491578102
B0FFH9JG6M,中嘉路邮政所,117.145123,39.173005,6,center,1715.7787219700215
B0FFKCKSH2,菜鸟驿站(闸桥南路店),117.155246,39.149323,1-6,edge,667.8764536422678
B0KUF6XZ00,兔喜快递超市(光荣道店),117.177864,39.177785,6-9,edge,2021.5619760907864
B0016165AF,中国邮政(大胡同邮政所),117.184532,39.149372,1-6,edge,1097.1864864904312
B0GUCC71BH,顺丰速运(西站店),117.168695,39.155217,6-9,edge,521.544740506169
B0FFHDOM3X,菜鸟驿站(千吉花园店),117.175975,39.153075,6-9,edge,748.8361939961536
B0L0RO82D4,丰巢快递柜(子牙里北门丰巢柜店),117.164583,39.166366,6-9,edge,799.4200689406714
B0FFKBW1AJ,菜鸟驿站(万通·上游国际店),117.182026,39.154664,6-9,edge,606.17662359655
B0I0JH34AZ,兔喜快递超市(龙禧园北区店),117.143279,39.161675,6,center,893.3000509799411
B0K27K3H82,菜鸟驿站(千禧园东区店),117.140722,39.156416,6,center,1089.0159644072098
B0FFKECDR6,菜鸟驿站(金钟里店),117.187525,39.148125,1-6,edge,1194.4787621656726
B0KACLX38I,顺丰速运(大明道国和园店),117.111,39.163,6,center,3647.8205685582448
B0KUN6B0IZ,菜鸟驿站(竹溪雅苑店),117.132253,39.177861,6,center,2769.403289165492
B0JRYD8BDT,四构件妈妈驿站,117.121351,39.153738,6,center,2783.895087733922
B0HKZUSEM3,妈妈驿站(秀水苑店),117.146083,39.173238,6,center,1709.158290075538
B0LR3RFEI4,拼多多驿站(四新道店),117.160693,39.183406,6-9,edge,2714.611713981374
B0KGFZ1X5H,顺丰速运(陆家嘴店),117.174312,39.146977,1-6,edge,315.84937103985345
B0H33YSYFY,菜鸟驿站(金联公寓店),117.156483,39.153036,1-6,edge,290.17020747019365
B0FFIATR09,新红路邮政支局,117.169097,39.169302,6-9,edge,1124.6008847478618
B0L3PDGQBI,京东物流(陆家嘴金融广场A座店),117.174143,39.14699,1-6,edge,303.8161612325457
B0M6DO86DY,顺丰速运,117.168075,39.179925,6-9,edge,2303.8239990051966
B0FFH5Q9XZ,菜鸟驿站(宁城楼店),117.143375,39.182625,6,center,2772.773547402342
B0LGPYKKWY,菜鸟驿站(天津红桥乐安里2号楼满满驿站店),117.15108,39.1458,1-6,edge,1183.8957986694484
B0I61649SD,菜鸟驿站(流霞里店),117.175775,39.168025,6-9,edge,957.3451914334498
B0LKBXV0IE,顺丰速运(新基业存车处),117.168025,39.176175,6-9,edge,1892.5824072263213
B0G2T17L06,中国邮政(大明道邮政支局),117.110423,39.162834,6,center,3694.8995989865575
B0FFIV8CDF,菜鸟驿站(水木天成依湖园店),117.131457,39.163378,6,center,1922.2943032210653
B0HRVOE6GG,菜鸟驿站(天鸿大厦A座店),117.185275,39.149625,6-9,edge,1134.1763259730474
B0FFKBVX9K,菜鸟驿站(风采里小区店),117.164975,39.177425,6-9,edge,2025.5065878377711
B0FFKDGJ0Q,菜鸟驿站(东大楼小区店),117.160658,39.183311,6-9,edge,2703.922037339158
B0GKH93RQV,菜鸟驿站(先春园泉春里店),117.1688,39.14858,1-6,edge,197.2399638330489
B0FFM7WTBL,菜鸟驿站(天津红桥礼貌楼24门后存车处店),117.158446,39.170699,6-9,edge,1300.6350704328288
B0FFKBVZ69,菜鸟驿站(风貌里店),117.165168,39.172697,6-9,edge,1499.5364810239153
B0HA2PO5WN,菜鸟驿站(水木天成店),117.134149,39.160369,6,center,1631.3875010261409
B0FFKHE1Z5,菜鸟驿站(康华里店),117.15848,39.14519,1-6,edge,811.1064028461973
B0G19H9JM7,菜鸟驿站(虹都名苑店),117.154012,39.172043,6,center,1472.7656333672442
B0FFMAMBWF,菜鸟驿站(怡水苑店),117.147425,39.172525,6,center,1596.6999663824195
B0FFLEKPXG,菜鸟驿站(和苑·康和园店),117.11022,39.156746,6,center,3692.773657984832
B0H1LOHKB9,菜鸟驿站(千里堤辅路店),117.13251,39.18076,6,center,3009.9087446946937
B0HRCON2EC,菜鸟驿站(绮水苑店),117.145025,39.175575,6,center,1984.5257069677023
B0J3Z6Q8B7,菜鸟驿站(凤城楼店),117.14953,39.18472,6,center,2894.7996890320296
B0FFMG7DKB,菜鸟驿站(米兰紫芥园店),117.157796,39.149092,1-6,edge,504.507933078719
B0JU769S2Q,菜鸟驿站(营和园店),117.12043,39.16215,6,center,2829.4032550279326
B0FFH9N4FZ,菜鸟驿站(水木天成临湾园店),117.134225,39.163875,6,center,1710.58342664333
B0IRJ7NPR5,菜鸟驿站(民康园店),117.12303,39.161339,6,center,2596.079464147386
B0FFHRVPUE,菜鸟驿站(名景花园店),117.118673,39.153953,6,center,3005.9510049734504
B0H13ONUBF,菜鸟驿站(天津西青绵和园底商29号店),117.112625,39.158375,6,center,3478.4979190138133
B0IG5XP0PA,菜鸟驿站(天津红桥集平里9门店),117.147425,39.172525,6,center,1596.6999663824195
B0FFH5Q2JF,菜鸟驿站(五峰里店),117.166475,39.170375,6-9,edge,1243.6850604780027
B0LR6AFCCR,菜鸟驿站(宏泰公寓店),117.151939,39.174938,6,center,1794.08799549674
B0FFL8Y780,菜鸟驿站(龙悦花园店),117.142765,39.149076,6,center,1395.7775260170035
B0FFHYMOT2,菜鸟驿站(梦和园店),117.110075,39.161975,6,center,3714.4815984123225
B0I3RX1AJY,菜鸟驿站(银杏公寓店),117.170612,39.169142,6-9,edge,1087.1029020755539
B0FFLA7ND2,菜鸟驿站(龙禧园南区店),117.142875,39.161375,6,center,915.0597707059392
B0FFJXPBWN,菜鸟驿站(千禧园店),117.137625,39.155325,6,center,1378.6595268873175
B0KAJKTMX6,菜鸟驿站(民畅园店),117.13191,39.16613,6,center,1988.8149115996307
B0IRFOF9C1,菜鸟驿站(海源公寓店),117.148292,39.161745,6,center,517.5862402952649
B0FFIC5VP3,圆通速递(江源道店),117.129284,39.157924,6,center,2044.2434792898732
B0FFKBVYOG,菜鸟驿站(幸福里店),117.140725,39.151525,6,center,1331.3098274656209
B0HAR71WP9,韵达快递(龙禧园北区店),117.144275,39.161725,6,center,815.7741087060936
B0JRNUCVUW,顺丰速运合作点千禧园东区店,117.139778,39.156055,6,center,1177.9329829983617
B0G0V9LUT5,菜鸟驿站(和富里店),117.151375,39.177625,6,center,2095.1756329658533
B0G2BRAUOR,菜鸟驿站(营和园店),117.122872,39.162123,6,center,2620.3885030868187
B0FFMAG8VS,菜鸟驿站(本溪路店),117.141354,39.183574,6,center,2928.5463960517286
B0G3Z1UAYB,快递超市(明华里店),117.157486,39.144364,1-6,edge,932.4380930132078
B0K27K6GDW,菜鸟驿站(济津楼小区店),117.162625,39.167275,6-9,edge,930.6568814389416
B0HBR5746N,申通快递(红桥洪湖里公司),117.159558,39.186035,6-9,edge,3004.2016386367122
B0FFMCGISX,菜鸟驿站(御河湾店),117.17253,39.15544,6-9,edge,445.73947949686806
B0K1U7B9BG,菜鸟驿站(新春花苑店),117.169556,39.144612,1-6,edge,173.92021329942241
B0JDGZZDZZ,京东快递(天津西青道站),117.123113,39.155107,6,center,2606.874050665102
B0FFKGO6LL,菜鸟驿站(金筑家园店),117.140165,39.164395,6,center,1265.6064245410355
B0K37AK8R3,菜鸟驿站(青春南里店),117.169501,39.170747,6-9,edge,1276.2901851801887
B0FFIWBLH7,菜鸟驿站(水木天成逸树园店),117.130542,39.160139,6,center,1938.8315885352922
B0GDLUHC2J,满意摄影菜鸟驿站(潞河园店),117.158875,39.184675,6-9,edge,2853.0384054028077
B0KAC71BBH,菜鸟驿站(红旗楼店),117.158152,39.174725,6-9,edge,1749.020756675255
B0KDUUDXNG,菜鸟速递(天津北辛庄站),117.145663,39.162783,6,center,768.2723417924764
B0JU1XWO6E,申通快递(海源公寓店),117.148424,39.161835,6,center,515.2256283888821
B0IGOUHWGK,申通快递(天津红桥商学院公司),117.157658,39.185811,6-9,edge,2982.325135116924
B0L2NSHOFG,菜鸟驿站(和苑家园店),117.114926,39.158401,6,center,3280.082533025078
B0LKSOK30I,丰巢柜,117.158775,39.161175,6-9,edge,243.2161130704919
B0LRULD1AW,顺丰速运(天鸿大厦店),117.184619,39.149634,1-6,edge,1123.3311322820837
B0LUS40Q1V,二刚物流,117.1849,39.149541,1-6,edge,1132.8677842969305
B0J25RK95R,兔喜生活(丁字沽一号路店),117.168415,39.175619,6-9,edge,1826.021973931601
B0KDUH3XWG,菜鸟速递(天津丁字沽站),117.145968,39.181659,6,center,2609.90622719661
B0JUV6WNU4,兔喜快递超市(明华里店),117.154987,39.144663,1-6,edge,1037.1826360720936
B0JB3ZBIEK,兔喜生活(光荣道店),117.147988,39.175817,6,center,1937.7468099550194
B0KUDR3ZHK,丰巢快递柜(草原楼店),117.161825,39.166875,6-9,edge,901.403698824528
B0KUDRAML6,兔喜生活,117.150625,39.18674,6,center,3110.7756978268376
B0K3UNIWSA,兔喜生活(红旗路店),117.151659,39.151081,1-6,edge,705.2894921384438
B0LK2UR5AC,韵达快递超市,117.164425,39.174225,6-9,edge,1671.835246582046
B0KU29PVSH,妈妈驿站,117.145625,39.153175,6,center,891.6059900883688
B0M6L55OZW,兔喜快递柜,117.155495,39.181918,6-9,edge,2566.7617292443697
B0FFG9HAQA,韵达快递(正源公寓便利店分部),117.143073,39.159406,6,center,855.3486058048907
B0M6NHEUVY,妈妈驿站(南运河南路店),117.18474,39.149702,6-9,edge,1123.4099710337987
B0J13BI248,红桥明华里快递超市店,117.154925,39.144725,1-6,edge,1034.7554312283062
B0GUC78C0R,速递易,117.167577,39.147435,1-6,edge,187.8520206967683
B0M67AW7Z6,妈妈驿站,117.147075,39.188225,6,center,3308.543824492277
B0FFH5PWNR,菜鸟驿站(子牙里店),117.156875,39.168125,6-9,edge,1033.0379702030782
B0M667B6TQ,妈妈驿站,117.138875,39.174525,6,center,2126.9638143585307
B0L0JBF9KE,兔喜快递超市,117.156325,39.162675,6-9,edge,478.3284352839616
B0L0JKE2TV,兔喜快递,117.157975,39.171825,6-9,edge,1428.2237597778228
B0L1SRQK2E,中通快递站点,117.165525,39.167175,6-9,edge,885.1926100439216
B0M6JUDP3A,丰巢智能柜(八段大楼东北1门丰巢柜3号柜店),117.157025,39.180625,6-9,edge,2410.1470747703197
B0M6F90XB0,丰巢柜2号柜,117.160374,39.178436,6-9,edge,2161.2943519103655
B0M6J6B3ZW,丰巢快递柜(子牙里店),117.157725,39.167125,6-9,edge,910.8966215233934
B0M615I57T,丰巢快递柜,117.145925,39.145525,1-6,edge,1493.9320447676757
B0L3ASTZF3,兔喜生活快递驿站,117.173625,39.155725,6-9,edge,438.51304200751764
B0LKJR2SYK,丰巢自提柜,117.168825,39.142625,1-6,edge,386.89167659372646
B0KA5R3Z16,妈妈驿站(日月路店),117.158153,39.149164,1-6,edge,476.96967996214863
B0LKMO8D50,丰巢智能柜(仁爱花园东门丰巢柜店),117.135725,39.154375,6,center,1566.6096844846495
B0LKYU3U4I,丰巢柜,117.165425,39.147125,1-6,edge,222.97029736143756
B0LK1ZCFAW,丰巢智能柜(隆春里物业楼旁居委会门前丰巢速递易柜店),117.163425,39.149425,1-6,edge,275.6882598799074
B0L29BQSK9,快递驿站,117.153689,39.161332,6,center,285.8861750010801
B0LKF1TZWF,丰巢快递柜,117.135825,39.152025,6,center,1659.9833019760329
B0L0JNECU8,丰巢快递柜(先春园纪春里店),117.167075,39.150825,1-6,edge,215.63429976632858
B0LKPBYD62,丰巢快递柜(美居花园4-5号楼间丰巢柜2号柜),117.137825,39.174675,6,center,2193.3082842528233
B0LRSK3QIM,兔喜生活(天鸿大厦店),117.184621,39.149822,6-9,edge,1109.8311588930228
B0FFGPKFX1,速递易,117.156525,39.144925,1-6,edge,940.3020561691613
B0M63CABFO,格格货栈,117.141175,39.149425,6,center,1457.9210708265803
B0L354CKTW,速递易柜,117.135206,39.154297,6,center,1611.8205941034234
B0LRLKLQEM,丰巢(怡德路店),117.154311,39.143924,1-6,edge,1137.9315318499823
B0LUKATT82,丰巢柜,117.141425,39.174825,6,center,2038.5832136061924
B0L037CLHV,兔喜快递驿站,117.155275,39.168025,6,center,1042.4171587165677
B0L0J6DTT3,兔喜快递驿站,117.164925,39.148975,1-6,edge,140.83785210143225
B0KU1XKH1N,中通快递,117.184621,39.149699,6-9,edge,1123.5057398534564
B0G2XRN6RJ,快宝驿站(流霞里店),117.175699,39.168164,6-9,edge,973.8345498317793
B0LG97X512,七段大楼快递驿站,117.150075,39.180825,6,center,2459.163411527568
B0LK9RAPJS,格格快递柜,117.158575,39.171325,6-9,edge,1369.6337152939413
B0FFI59V2X,丰巢快递柜(水木天成阁林园店),117.136323,39.161553,6,center,1466.6115617774078
B0MBN6RS45,福源楼快递柜,117.153775,39.183325,6,center,2725.3927377809396
B0KUDLVFZ5,丰巢快递柜,117.153675,39.152225,1-6,edge,493.1013794384845
B0KUDL7EBB,丰巢快递柜,117.161016,39.170159,6-9,edge,1248.0973135217869
B0KUDO9MS7,快宝驿站(桃花园南里小区店),117.17064,39.179103,6-9,edge,2192.106124453416
B0FFJ7XK8M,丰巢快递柜(红桥区咸阳北路街社区卫生服务中心店),117.146271,39.18145,6,center,2581.336842195608
B0K0VNEPN4,丰巢快递柜(海河华鼎大厦店),117.191775,39.147325,1-6,edge,1362.142631702139
B0IRYRAOGZ,丰巢快递柜(银泰大厦店),117.14286,39.176752,6,center,2175.635847093089
B0FFJDT6K0,丰巢快递柜(银杏公寓店),117.170425,39.169075,6-9,edge,1081.3523846944427
B0KKZZROVZ,兔喜生活,117.140575,39.151575,6,center,1338.2302020807895
B0LG2CKEUK,天津市红桥妇幼保健计划生育服务中心,117.174585,39.166054,6-9,edge,776.4779633808596
B0J156SE7D,达康电动轮椅爬楼轮椅专卖店,117.162927,39.173445,6-9,edge,1598.2232840695508
